entity_id,entity_text,entity_type,confidence,attributes,source_file,content_hash,create_time
E_607ec55e,"3.17
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""3.17""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,607ec55e33c389b9ae03295fe86edf0a,2025-07-26T10:20:39.948673
E_f5488190,"4.3
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.3""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,f5488190f2c018821766358c9e5a7b9b,2025-07-26T10:20:39.948673
E_cc10525d,"4.5
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.5""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,cc10525d0423b5dec34bb520c8b374fd,2025-07-26T10:20:39.948673
E_eefb6a1b,"4.1
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.1""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,eefb6a1bb2d969d4bb235e4c19207290,2025-07-26T10:20:39.948673
E_d3ef9a43,"4.9
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""4.9""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,d3ef9a43d3957aad3c9ef4306916391d,2025-07-26T10:20:39.948673
E_a28f1bf5,"5.1
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.1""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,a28f1bf503ace1e9f865962828b5963d,2025-07-26T10:20:39.948673
E_a878e0ec,"5.2
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.2""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,a878e0ec400b6e8a98bbccdbfe9e1858,2025-07-26T10:20:39.948673
E_a071b73f,"5.3
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.3""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,a071b73ff3226170463914c4c2a017f5,2025-07-26T10:20:39.948673
E_1943a5ee,"5.4
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.4""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,1943a5ee9cc9d7a97c0e15a7a35ddf3b,2025-07-26T10:20:39.948673
E_c72a6d61,"5.5
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.5""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,c72a6d6157dd49a4e36ae7ec628d2b2e,2025-07-26T10:20:39.948673
E_9efafa11,"5.6
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.6""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,9efafa117eff0e65a8e401d2e6510316,2025-07-26T10:20:39.948673
E_2d5555eb,"5.7
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.7""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,2d5555ebe463304bca1e66c840fa5b7e,2025-07-26T10:20:39.948673
E_7b921902,"5.8
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.8""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,7b921902ef70994e66705114137bcc34,2025-07-26T10:20:39.948673
E_0007797b,"5.9
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.9""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,0007797be5593d0d269d66d2e2b87584,2025-07-26T10:20:39.948673
E_533ef77d,"5.10
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.10""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,533ef77dedeba4d2e56c4fabd7bca5b7,2025-07-26T10:20:39.948673
E_5d900780,"5.11
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.11""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,5d900780939a6264549eb274e4274c8e,2025-07-26T10:20:39.948673
E_d3a312f5,"5.12
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.12""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,d3a312f59b02dab5deccc3f581131a57,2025-07-26T10:20:39.948673
E_15628e80,"65
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""65""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,15628e8005c2322fa1bee6754cc08ed2,2025-07-26T10:20:39.948673
E_4b1bb3ee,"6.125
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""6.125""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,4b1bb3eea027b07188334172eb843cc8,2025-07-26T10:20:39.948673
E_602bc7bb,"5.13
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.13""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,602bc7bb8739ea9b379a7aebe2befeb6,2025-07-26T10:20:39.948673
E_b143a913,"5.14
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.14""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,b143a91389895a9899e00e528813151f,2025-07-26T10:20:39.948673
E_87560a18,"5.15
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.15""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,87560a1827bcfddfb9ee8950adcd7193,2025-07-26T10:20:39.948673
E_0000c452,"5.16
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.16""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,0000c4529a6e4c73e164e12d6bd272f9,2025-07-26T10:20:39.948673
E_a828fdcb,"5.18
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.18""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,a828fdcba5c309004ec14704b07387e3,2025-07-26T10:20:39.948673
E_d5131410,"5.19
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.19""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,d5131410715482ca4ace176f611103ac,2025-07-26T10:20:39.948673
E_b3e4cc34,"5.20
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.20""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,b3e4cc34299b32f6f0698b7f973c506b,2025-07-26T10:20:39.948673
E_f5077c23,"5.21
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.21""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,f5077c23f87fae592bcdef7020519d9a,2025-07-26T10:20:39.948673
E_f6023e44,5.22 C,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.22""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,f6023e44e9288eb64e4fcfcd96169292,2025-07-26T10:20:39.948673
E_ed9dbfdb,"5.22
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.22""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,ed9dbfdbdb825d15729a43f1f460cc17,2025-07-26T10:20:39.948673
E_f3e54622,"5.23
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.23""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,f3e54622c64e600d137077a106d5d7cc,2025-07-26T10:20:39.948673
E_b74f8ac6,"5.24
C",工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""5.24""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,b74f8ac61d022249d1cd203a0180170d,2025-07-26T10:20:39.948673
E_f0ab5669,30mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""30""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,f0ab5669b8db424e5a0409dca33a342d,2025-07-26T10:20:39.948673
E_12fece4f,5mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""5""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,12fece4fb93cd421ce478e4625e53c30,2025-07-26T10:20:39.948673
E_db3b5b97,150 MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""150""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,db3b5b9741ace6ff2c0c14ba33eff43b,2025-07-26T10:20:39.948673
E_c208ec12,80 MPa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""80""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,c208ec12fb0b355abc830dda78693410,2025-07-26T10:20:39.948673
E_9b7cd654,30 Mpa,工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""30""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,9b7cd65460c573efa6b9bad4f57fd4aa,2025-07-26T10:20:39.948673
E_b9d265ce,"1150
MPa",工艺过程实体,0.9,"{""category"": ""工艺参数"", ""parameter_type"": ""压力"", ""unit"": ""MPa"", ""value"": ""1150""}",滑动轴承用Cu-Sn-Si材料的制备及摩擦磨损性能研究_刘清泉.pdf,b9d265cedc3d5609d31feeef847b0f20,2025-07-26T10:20:39.948673
E_b2baa8fe,人字槽轴承,轴承产品,0.95,"{""category"": ""径向轴承"", ""specification"": ""带人字形微槽""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,b2baa8feabca896c16a42fae01c4f439,2025-07-26T10:26:16.278093
E_7fa53e91,轴颈,零件组件,0.95,"{""category"": ""旋转部件"", ""specification"": ""钕铁硼磁钢""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,7fa53e9134ede9b27a6da9ee214e7b3b,2025-07-26T10:26:16.278093
E_dad34c9d,轴承座,零件组件,0.95,"{""category"": ""固定部件"", ""specification"": ""防水套""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,dad34c9da89ee7992a026de46c266522,2025-07-26T10:26:16.278093
E_e31afe58,17.2 mm,产品特征,0.95,"{""category"": ""长度"", ""unit"": ""mm"", ""value"": 17.2}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,e31afe58ea005396abb2d28b2d36236b,2025-07-26T10:26:16.278093
E_bf9eb404,6.33 mm,产品特征,0.95,"{""category"": ""半径"", ""unit"": ""mm"", ""value"": 6.33}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,bf9eb4048799b9cf57c90d5f57b755b9,2025-07-26T10:26:16.278093
E_3493df36,0.07 mm,产品特征,0.95,"{""category"": ""间隙"", ""unit"": ""mm"", ""value"": 0.07}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,3493df361f799a303a31be04f6b9305e,2025-07-26T10:26:16.278093
E_182f5eb8,30 μm,产品特征,0.95,"{""category"": ""槽深"", ""unit"": ""μm"", ""value"": 30}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,182f5eb8019645973d2730dcf7cbfb21,2025-07-26T10:26:16.278093
E_db8e0b3e,Ra0.4,技术指标,0.95,"{""category"": ""表面粗糙度"", ""unit"": ""μm"", ""value"": 0.4}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,db8e0b3e6136b4fef3497087f264ab28,2025-07-26T10:26:16.278093
E_1ce240a4,化学蚀刻,工艺方法,0.95,"{""category"": ""表面处理""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,1ce240a4d741040ddaf6440cfc0ca38d,2025-07-26T10:26:16.278093
E_6face8fb,15000 RPM,工艺参数,0.95,"{""category"": ""转速"", ""unit"": ""RPM"", ""value"": 15000}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,6face8fb740de6245818648803060124,2025-07-26T10:26:16.278093
E_b47d5e84,20 ℃,工艺参数,0.95,"{""category"": ""温度"", ""unit"": ""℃"", ""value"": 20}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,b47d5e8486d8f985a356f953ef23d1f3,2025-07-26T10:26:16.278093
E_33cb0d86,超景深显微镜,检测设备,0.95,"{""category"": ""形貌检测"", ""specification"": ""Keyence VHX-7000""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,33cb0d86b8a4edbcfce2cf4d9d5404e2,2025-07-26T10:26:16.278093
E_367ce63e,激光位移传感器,检测设备,0.95,"{""category"": ""位移测量"", ""specification"": ""Keyence LK-H020""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,367ce63eee61c63697032e2a939bf413,2025-07-26T10:26:16.278093
E_788a3a1d,钕铁硼磁钢,金属材料,0.95,"{""category"": ""永磁材料""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,788a3a1d4c68e3151c20b6c056102bb7,2025-07-26T10:26:16.278093
E_72f0e819,蒸馏水,辅助材料,0.95,"{""category"": ""润滑工质""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,72f0e81953a7eaf550bf761cb689cd90,2025-07-26T10:26:16.278093
E_3fc8db3a,涡动幅度,质量缺陷,0.95,"{""category"": ""动态不稳定""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,3fc8db3ae08c5f95b815c9529d8f6ea0,2025-07-26T10:26:16.278093
E_59d09db6,PJB,轴承产品,0.9,"{""category"": ""滑动轴承"", ""specification"": ""普通滑动轴承""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,59d09db6bd389cd8d08ca7815fd93bfd,2025-07-26T10:26:16.278093
E_309011f6,HGJB,轴承产品,0.9,"{""category"": ""滑动轴承"", ""specification"": ""人字形微槽滑动轴承""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,309011f6d37ae5a21dde52be025c30d2,2025-07-26T10:26:16.278093
E_9942d497,70 μm,产品特征,0.95,"{""category"": ""轴承液膜间隙"", ""unit"": ""μm"", ""value"": 70}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,9942d4976d3a765749fbf3c8f51dbc39,2025-07-26T10:26:16.278093
E_957402ca,0.188~0.364,技术指标,0.9,"{""category"": ""偏心率范围"", ""specification"": ""PJB偏心率""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,957402caa9e1d4511df6368a1491f187,2025-07-26T10:26:16.278093
E_198594a0,0.157~0.284,技术指标,0.9,"{""category"": ""偏心率范围"", ""specification"": ""HGJB偏心率""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,198594a0ca2b56dc08594835f80ea809,2025-07-26T10:26:16.278093
E_7b8b059c,40.13 μm,技术指标,0.95,"{""category"": ""涡动幅度"", ""unit"": ""μm"", ""value"": 40.13, ""specification"": ""HGJB在x方向""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,7b8b059c1cfa9d5b6bc734e1f410e8a5,2025-07-26T10:26:16.278093
E_7b23a13b,57.01 μm,技术指标,0.95,"{""category"": ""涡动幅度"", ""unit"": ""μm"", ""value"": 57.01, ""specification"": ""PJB在x方向""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,7b23a13b14f9017cf817ead58bf186c8,2025-07-26T10:26:16.278093
E_0c49f0c8,37.98 μm,技术指标,0.95,"{""category"": ""涡动幅度"", ""unit"": ""μm"", ""value"": 37.98, ""specification"": ""HGJB在y方向""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,0c49f0c8a5b61130f97437675ef91659,2025-07-26T10:26:16.278093
E_59dd7ab9,50.03 μm,技术指标,0.95,"{""category"": ""涡动幅度"", ""unit"": ""μm"", ""value"": 50.03, ""specification"": ""PJB在y方向""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,59dd7ab9f8571fe6c996f0cde0a08ce4,2025-07-26T10:26:16.278093
E_087ccb6e,29.61%,技术指标,0.95,"{""category"": ""涡动幅值降低比例"", ""unit"": ""%"", ""value"": 29.61}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,087ccb6ee316f3a5529298af57ef8ca9,2025-07-26T10:26:16.278093
E_f89d5342,1.5 mm,产品特征,0.95,"{""category"": ""轴颈超出轴承座长度"", ""unit"": ""mm"", ""value"": 1.5}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,f89d53426d4403f6f423b5ed22e9d132,2025-07-26T10:26:16.278093
E_a1f19b16,0.4 mm,工艺参数,0.95,"{""category"": ""Z轴位移行程"", ""unit"": ""mm"", ""value"": 0.4}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,a1f19b161ae1e59d6f3e6312a383feba,2025-07-26T10:26:16.278093
E_3468ef48,0.0156mm,技术指标,0.95,"{""category"": ""位移测试误差"", ""unit"": ""mm"", ""value"": 0.0156}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,3468ef480376e4b63e46bfb865162288,2025-07-26T10:26:16.279135
E_7acacf35,1.11%,技术指标,0.95,"{""category"": ""测试误差比例"", ""unit"": ""%"", ""value"": 1.11}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,7acacf354d5793fc530c5d1e167cbf28,2025-07-26T10:26:16.279135
E_313d80a0,450 ms,工艺参数,0.95,"{""category"": ""启动到稳定时间"", ""unit"": ""ms"", ""value"": 450}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,313d80a048562e9e19f2c469731dc9e0,2025-07-26T10:26:16.279135
E_dca0dfca,三坐标测量仪,检测设备,0.9,"{""category"": ""几何测量设备"", ""specification"": ""HEXAGON, micro plus 0.6*0.8*0.6""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,dca0dfca2d4e8c9f4dafa38468f63805,2025-07-26T10:26:16.279135
E_4ebc4b3e,圆柱度,质量缺陷,0.9,"{""category"": ""形位误差""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,4ebc4b3ed7350a62c9fd32c82910dd37,2025-07-26T10:26:16.279135
E_d92b5439,1.65 μm,技术指标,0.95,"{""category"": ""圆柱度误差"", ""unit"": ""μm"", ""value"": 1.65}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,d92b5439d313dae2736c34af1b0df2cf,2025-07-26T10:26:16.279135
E_37c8956c,2.04 μm,技术指标,0.95,"{""category"": ""圆柱度误差"", ""unit"": ""μm"", ""value"": 2.04}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,37c8956c0c31f58df25ac8bc80afdde5,2025-07-26T10:26:16.279135
E_d6b2b9c0,1.24 μm,技术指标,0.95,"{""category"": ""圆柱度误差"", ""unit"": ""μm"", ""value"": 1.24}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,d6b2b9c0f3d4ef0d3773ea4678e0a031,2025-07-26T10:26:16.279135
E_33d8ffb5,1.04 μm,技术指标,0.95,"{""category"": ""圆柱度误差"", ""unit"": ""μm"", ""value"": 1.04}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,33d8ffb5d2d52ac405d9e614b06b9e10,2025-07-26T10:26:16.279205
E_f9eec499,1.524 μm,技术指标,0.95,"{""category"": ""圆柱度误差均值"", ""unit"": ""μm"", ""value"": 1.524}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,f9eec4998ac032d1e00e84df527be630,2025-07-26T10:26:16.279205
E_0068597c,0.032%,技术指标,0.95,"{""category"": ""圆柱度误差占比"", ""unit"": ""%"", ""value"": 0.032}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,0068597c171b252bee7cdfd0dbebd432,2025-07-26T10:26:16.279205
E_39425caa,0.15%,技术指标,0.95,"{""category"": ""圆柱度影响比例"", ""unit"": ""%"", ""value"": 0.15}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,39425caad1377ae8feef26ab05f9114d,2025-07-26T10:26:16.279205
E_797ce12a,0.47°,技术指标,0.95,"{""category"": ""偏摆角度"", ""unit"": ""°"", ""value"": 0.47}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,797ce12a96df7515c73e833787d37180,2025-07-26T10:26:16.279205
E_f8113938,20℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""20""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,f8113938b3abceabd23ccc45b6188744,2025-07-26T10:26:16.279205
E_455327a5,20 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""20""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,455327a575468de1ae07d53b96095952,2025-07-26T10:26:16.279259
E_76f702f6,30 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""30""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,76f702f6123e10482c54bd7d8f09d079,2025-07-26T10:26:16.279259
E_4985cf02,40 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""40""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,4985cf02a852c293a437382a979ee061,2025-07-26T10:26:16.279259
E_e5108118,50 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""50""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,e5108118dc075fdfd1ef0115d1f35aee,2025-07-26T10:26:16.279259
E_5097489e,70 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""70""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,5097489edd5c466d139de4dff7cfbc6f,2025-07-26T10:26:16.279259
E_72d805a2,80 ℃,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""80""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,72d805a2dfd323961680e520a5e8fee5,2025-07-26T10:26:16.279259
E_e9b78a99,45°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""45""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,e9b78a99b23e83a032a11d935d146300,2025-07-26T10:26:16.279259
E_3f0a0edf,48.79°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""48.79""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,3f0a0edfa9e69551161c0c318c21aa73,2025-07-26T10:26:16.279259
E_8ed824e1,53.65°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""53.65""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,8ed824e1d09c5465cdbdc95bea3a3fbe,2025-07-26T10:26:16.279259
E_d5dd2577,0.47°,工艺过程实体,0.95,"{""category"": ""工艺参数"", ""parameter_type"": ""温度"", ""unit"": ""℃"", ""value"": ""0.47""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,d5dd2577983077df8e1bb4511321f724,2025-07-26T10:26:16.279259
E_821bbbc6,12mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""12""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,821bbbc6abdbed0a8dccc4ba3028f453,2025-07-26T10:26:16.279259
E_fa3154fc,17.2 mm,产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""17.2""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,fa3154fc32e1ea4b315bd867fca1aeba,2025-07-26T10:26:16.279259
E_609b1528,"6.33 
mm",产品实体,0.9,"{""category"": ""尺寸参数"", ""unit"": ""mm"", ""value"": ""6.33""}",基于人字形微槽的微型泵动压滑动轴承稳定性优化研究_洪涛.pdf,609b152866fc8aee4e0655a4e3b1f39c,2025-07-26T10:26:16.279259
